movieId,imdbId,posterURL,title,releaseYear,directorId,runtime,overview,criticScore,boxOffice
171811,3273632,"https://m.media-amazon.com/images/M/MV5BNzI3MDQ2YjItZjk2MC00MjA1LWIxMmUtN2NkZmVjZjg4MjI4XkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Embassy,2013,1827,105,"A young couple moves into a new house in Warsaw and discovers that the elevator can travel back in time to 1939, when the whole place was a German embassy.",4.7,1032822
171867,4799050,"https://m.media-amazon.com/images/M/MV5BODY1NDUzNzY4MV5BMl5BanBnXkFtZTgwNzc3NzcyMjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Rough Night,2017,3922,101,Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.,5.2,47347283
171891,6263642,"https://m.media-amazon.com/images/M/MV5BYWE5MDU2MWEtZTdhYy00OThlLWEyNjQtN2U5MGFkNTBjYzFmXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Generation Iron 2,,3923,106,Filmmaker Vlad Yudin follows several body builders as they struggle to find success in a competitive industry.,6.1,4439
171917,4471456,"https://m.media-amazon.com/images/M/MV5BOGI5M2E2ZGMtYzNmZC00NmIwLWE4M2UtMDEzZDM0MmY5Mjg2XkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg",Mystère à la Tour Eiffel,2015,3924,86,"The daughter of one of the architects who built the Eiffel Tower gets framed for a murder that has taken place there, so she and her girlfriend embark on a quest across Paris to solve the mystery.",6.3,
172013,3397160,"https://m.media-amazon.com/images/M/MV5BZTBmZDI4MzctZDU4YS00MzdlLWE4NTUtZDIzNDlmZjk0ZGVlXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Stefan Zweig: Farewell to Europe,2016,3926,106,"Before Dawn charts the years of exile in the life of famous Jewish Austrian writer Stefan Zweig, his inner struggle for the ""right attitude"" toward the events in war torn Europe, and his search for a new home.",6.7,1370772
172215,0105321,"https://m.media-amazon.com/images/M/MV5BODM5MWI2YzEtZGNlMy00MGY1LWJjNWEtMjJkODUzM2MyM2ZhXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Saved by the Bell: Hawaiian Style,1992,3925,92,"Kelly's grandfather Harry invites the gang for a vacation at The Hawaiian Hideaway, his hotel in Honolulu, but they soon discover that a rival is threatening to put him out of business, so they scheme to help save the Hideaway.",6.1,
172229,0095875,"https://m.media-amazon.com/images/M/MV5BYmFlYjA4MTctZTI1My00YzM5LTg2MmQtZTM2ZmZiYTk0MGU0XkEyXkFqcGc@._V1_QL75_UX190_CR0,14,190,281_.jpg",Plain Clothes,1988,167,98,"To prove his brother's innocence, undercover officer Nick enrolls in high school again, dealing with crushes, bullies, humiliations, popularity swings, and quirky teachers and staff to find the real murderer.",6.2,289323
172233,0223954,"https://m.media-amazon.com/images/M/MV5BNDVmMWI4NGEtNDEwYS00MTJjLWExNGItM2QyY2MxZTY2OTViXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",The Prime Gig,2000,3927,98,"A telesales con man finds the ultimate racket, but starting an affair with the girlfriend of his guru-like boss might be the wrong call.",6,94938
172253,0095730,"https://m.media-amazon.com/images/M/MV5BMzEyMGFmNzktMDg4Ny00ZTNhLTlkMjctMWQzOGM0NmFiZWM3XkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg",The Night Before,1988,1072,90,A popular beauty surprisingly asks a nerd to take her to the prom. He wakes up hours later in a sleazy alley. She's missing but he remembers nothing about it.,6.1,
172321,0422618,"https://m.media-amazon.com/images/M/MV5BMTIxOTY1OTk1N15BMl5BanBnXkFtZTcwNzcwMTMzMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,2004,3928,61,"A hilarious collection of some of the best Triumph the Insult Comic Dog segments from ""Late Night with Conan O'Brien.""",8.3,
172461,6714534,"https://m.media-amazon.com/images/M/MV5BZjExNjAxOWQtYmU5ZS00OGM4LTg0ZWUtNTE1MjJiYjZiYmE0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Get Me Roger Stone,2017,3929,92,"A documentary exploring the life and career of notorious Republican dirty trickster and longtime Trump adviser, Roger Stone, who helped create the real estate mogul's political career.",7.3,
172497,0117880,"https://m.media-amazon.com/images/M/MV5BMTM2ZGE3OTYtNzE4MS00ZWM5LWEwNzYtMWQ0MWEwODAxYjI1XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",T2 3-D: Battle Across Time,1996,1011,21,Three freedom fighters attack a large corporation to prevent a future apocalypse.,7.6,
172547,3469046,"https://m.media-amazon.com/images/M/MV5BNjUyNzQ2MTg3Ml5BMl5BanBnXkFtZTgwNzE4NDM3MTI@._V1_QL75_UX190_CR0,10,190,281_.jpg",Despicable Me 3,2017,3651,89,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist.",6.3,1034800131
172577,0219233,"https://m.media-amazon.com/images/M/MV5BMDNkNjY4NWMtNDdiMC00ZDg4LWJhYTItMTgxMTcyNjAzY2VmXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Last Year's Snow Was Falling,1983,3909,20,Surreal misadventures of a lazy drunkard with speech impediment trying to get a New Year tree on a short notice. Loosely based on folk fairy tales.,8.3,
172583,3066856,"https://m.media-amazon.com/images/M/MV5BZGU1ZGZhYTYtZTYyMC00YzYxLTlhZDUtYTZiZWJjNWZlNWEwXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Investigation Held by Kolobki,1986,3930,21,Two crazy brothers-detectives from a weird provincial town are searching for a rare striped elephant stolen by a suspicious foreigner.,8,
172585,0209074,"https://m.media-amazon.com/images/M/MV5BOTQzYWFiODItYzhmNS00NWExLTk3ZTctY2Y0YTliYmM3YmM3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Karlson Returns,1970,3886,20,Karlsson-on-the-Roof returns to stands against a stern housekeeper. Fun will never surrender.,7.9,
172587,1315584,"https://m.media-amazon.com/images/M/MV5BNmRjMTNmMTYtZWRmZS00NGExLTlkNmYtMjk2OTU1ZDIwODFhXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Vacations in Prostokvashino,1980,3789,18,"When his mom plans a vacation to a resort, little Fyodor runs away to family's cottage house instead, to visit his friends Matroskin the Cat and Sharik the Dog.",8.2,
172589,1318414,"https://m.media-amazon.com/images/M/MV5BYzE2MWRmNWYtZTBmNS00YTA1LTkyNWYtNzZkYTczY2U2ZmQxXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Winter in Prostokvashino,1984,3789,16,Continuing adventures of little Fyodor and his talking cat friend.,8.3,
172591,0150742,"https://m.media-amazon.com/images/M/MV5BMjNhZTBlYTctYWM5NC00ZWY5LTk0NTktNzUxMTk2YzcyZTc0XkEyXkFqcGc@._V1_QL75_UX190_CR0,9,190,281_.jpg",The Godfather Trilogy: 1972-1990,1992,488,583,The multigenerational saga of the rise and fall of the Corleone crime family.,9.3,
172637,0219263,"https://m.media-amazon.com/images/M/MV5BMmViZmMyMjUtYmRmYS00YzcyLTg4NTEtYWRjMjMxMmViYTliXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Priklyucheniya Kapitana Vrungelya,1979,3931,10,"An old sea captain and his student decide to take part in the international regatta. At the same time an amateur thief steals a statue of Aphrodite from Louvre and boards their yacht by mistake. A long, fun adventure is ahead.",8.1,
172705,5494396,"https://m.media-amazon.com/images/M/MV5BYjRhYjQ2YWYtN2Q4Zi00MDgxLWExNDQtNTg4NzgyYjE2MWY1XkEyXkFqcGc@._V1_QL75_UX190_CR0,3,190,281_.jpg",Tickling Giants,2017,3932,111,"While the Egyptian revolution of 2011 is underway, surgeon turned comedian Bassem Youssef airs a television show that makes him popular to his countrymen but disliked by the government.",8.2,51499
172793,0213309,"https://m.media-amazon.com/images/M/MV5BNGYyYmJmMjQtYjRiMC00NjhmLTk1ODEtNWI2ODA1NzkyMWY5XkEyXkFqcGc@._V1_QL75_UY281_CR7,0,190,281_.jpg",Vovka in the Kingdom of Far Far Away,1965,3886,19,A schoolboy gets into a fairy tale with the help of a librarian and DIY book. But life in the magical land is not as easy as it seems.,7.9,
172825,1259772,"https://m.media-amazon.com/images/M/MV5BZTdiNDRjNTMtN2ZjNi00ZWVlLWFhMDUtNTc5ZDllODBmMGEwXkEyXkFqcGc@._V1_QL75_UY281_CR155,0,190,281_.jpg",Adventures of Mowgli: The Kidnapping,1968,3933,19,"Mowgli is kidnapped by monkeys, but Kaa the python has a secret weapon. The second part of the story about the boy from the jungle",7.9,
172875,0366177,"https://m.media-amazon.com/images/M/MV5BZWYzNWI0YTAtYjQ1OC00ZWM3LWE1OGQtYTNiYzY5MWRlMWNiXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",A Detective Story,2003,1890,10,"A private detective is hired to track down the computer hacker known as Trinity. But as he gets close his goal, reality takes a weird turn for him.",7.5,
172881,0350934,"https://m.media-amazon.com/images/M/MV5BMjFjNTlkYzMtZDJkZC00ZGI5LWI2ODYtODM2NzQyZDAwYzQxXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Final Flight of the Osiris,2003,3934,9,"The crew of the hovercraft Osiris must get a message back to Zion, a message of vital importance. Easy to do, but for the armada of Sentinels between them and Zion.",7.5,
172887,0368574,"https://m.media-amazon.com/images/M/MV5BMjBiYTRkZjUtMTg2OC00ZDcwLWIxOGEtM2QxYmQ4MDk2YTI5XkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Kid's Story,2003,1890,15,"A teenager's dreams which conclude with him falling off a building, lead him to believe that the reality he lives in, may not be so real after all.",7.5,
172909,0201520,"https://m.media-amazon.com/images/M/MV5BMjNmYTJiNGYtZDk0Mi00MDFhLWJlMDUtNDQ4YThhYWVkZmViXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Cheburashka,1971,3354,19,Adventures of Cheburashka and Gena the Crocodile continue.,7.8,
173145,3450958,"https://m.media-amazon.com/images/M/MV5BMzNhMzNiZDYtMzYxYy00YTYwLTkxNmYtNTJhOGU1Yjg5ODI5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",War for the Planet of the Apes,2017,426,140,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",7.4,490719763
173197,4995790,"https://m.media-amazon.com/images/M/MV5BNTQ3NzJhYjktYmRkYy00ODMxLThhMGItYWQyODJmZjEyMTgzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",The Square,2017,3935,151,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,7.1,8588030
173205,5536736,"https://m.media-amazon.com/images/M/MV5BMTY1MTA1MjU4NV5BMl5BanBnXkFtZTgwMTAwMzE2MzI@._V1_QL75_UX190_CR0,0,190,281_.jpg",The Meyerowitz Stories,2017,65,112,An estranged family gathers together in New York City for an event celebrating the artistic work of their father.,6.9,
173209,4758646,"https://m.media-amazon.com/images/M/MV5BMTcyMzgwNDE1M15BMl5BanBnXkFtZTgwMDAzMDM0MjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",War Machine,2017,3936,122,"An idiosyncratic general confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan.",6,
173235,6039532,"https://m.media-amazon.com/images/M/MV5BNDdjNzBiNTItYzNjMi00MjBiLWIyOWItOGRhOWExMzU1N2ZhXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Tokyo Idols,2017,3937,90,"Girl bands and their pop music permeate every moment of Japanese life. Following an aspiring pop singer and her fans, Tokyo Idols explores a cultural phenomenon driven by an obsession with young female sexuality, and the growing disconnect between men and women in hyper-modern societies",6.9,
173253,6822400,"https://m.media-amazon.com/images/M/MV5BNWQ1NmJiZGUtNGQwNy00OWJjLWE1NTQtNDJhMjQ4YTgxMjZjXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Vir Das: Abroad Understanding,2017,1815,65,"Comedian Vir Das critics nationalism, globalism and bad politics in two performances in New York and New Delhi.",6.9,
173255,6878486,"https://m.media-amazon.com/images/M/MV5BZjAzZGUwMDEtZjhiYy00M2FmLTk5ZmUtMGZiNzdkOWQ1NTE2XkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg","Norm Macdonald: Hitler's Dog, Gossip & Trickery",2017,3938,61,"In this new stand-up special, Norm Macdonald delivers sly, deadpan observations from an older -- and perhaps even wiser -- point of view.",7.3,
173291,2239822,"https://m.media-amazon.com/images/M/MV5BMTkxMDAxNDUyNV5BMl5BanBnXkFtZTgwOTc3MzcxMjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Valerian and the City of a Thousand Planets,2017,242,136,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",6.4,225973340
173307,4464394,"https://m.media-amazon.com/images/M/MV5BNmJiOTM1ZjQtNTkwMi00NjJkLTlhZmYtZDcyYTRmNDRiYTgzXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",The Gracefield Incident,2015,3940,89,"In Gracefield, three couples are spending a long weekend in a luxurious cabin when suddenly an uninvited guest in the form of a meteorite, comes crashing the party...",4.2,102256
173317,2626338,"https://m.media-amazon.com/images/M/MV5BZTkyZWY3MzUtZDRiNS00ZGQxLWExYWUtZDA4Mjg3NzI0Njg1XkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Shadow World,2016,3939,94,"Based on the book of The Shadow World, this feature length documentary is an investigation into the multi-billion dollar international arms trade.",7.5,
173351,1352408,"https://m.media-amazon.com/images/M/MV5BMGQwZjgwNWYtZDNhMy00MmM3LTk3ZjgtZTYwMmRmYWE0ZDVkXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg",Wow! A Talking Fish!,1983,3941,8,"A poor fisherman catches a talking fish, upon releasing it he summons a shape-shifting wizard by mistake.",8.1,
173355,0216126,"https://m.media-amazon.com/images/M/MV5BZDkyYTE5NmItMThiZi00ZTFlLTgyOWUtNGYwNmZkZDMxNTczXkEyXkFqcGc@._V1_QL75_UY281_CR17,0,190,281_.jpg",Travels of an Ant,1983,3911,10,The story about a injured ant who travel by a hitch-hiking.,7.9,
173535,0459945,"https://m.media-amazon.com/images/M/MV5BNmM3ODdkNzMtNTk2Ni00ZjBiLWE2MTUtOGJkYzI1MDY3NmY1XkEyXkFqcGc@._V1_QL75_UY281_CR155,0,190,281_.jpg",The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger,1980,3751,65,"Dr. Watson executes Sherlock Holmes' will, who faced death after exposing Moriarty and his gang in the previous episode.",8.3,
173619,0091093,"https://m.media-amazon.com/images/M/MV5BOTYzNTI3YzgtYWNiMi00N2U5LTk4NjYtNWJkYmI4OWYxM2Y4XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Fugitives,1986,1103,95,"Jean is taken hostage at a bank by a foolish bank robber. As Jean left prison an hour earlier, the police assume he's the robber. Everything goes comically wrong. The robber's little daughter joins the fugitives.",7,
173751,4447518,"https://m.media-amazon.com/images/M/MV5BZmFiZjZmZjQtOGQyNC00ZTU4LTg1NzAtNGNiZDdmOGM0MDY0XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg",Tiger Raid,2016,3942,92,Two cold-blooded mercenaries form an unlikely bond as they race across the desert in the dead of night.,4.3,
173873,0115195,"https://m.media-amazon.com/images/M/MV5BNjE4MTllYTYtNjJiMy00ODQ5LWI4MmMtZjZmYTViNWNmYjExXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Gulliver's Travels,1996,3943,93,"An Englishman returns after nine years abroad and tells strange stories of the tiny people of Lilliput, the giants of Brobdingnag, the flying island Laputa and the Houyhnhnms, a race of intelligent horses.",6.9,
173925,1536537,"https://m.media-amazon.com/images/M/MV5BMjE4MDQxMDg3MF5BMl5BanBnXkFtZTgwNjQ0MTcwMzI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Seven Sisters,2017,2856,123,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",6.8,27975429
173941,2406566,"https://m.media-amazon.com/images/M/MV5BMjM5NDYzMzg5N15BMl5BanBnXkFtZTgwOTM2NDU1MjI@._V1_QL75_UX190_CR0,10,190,281_.jpg",Atomic Blonde,2017,3944,115,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,6.7,100014025
173963,0809951,"https://m.media-amazon.com/images/M/MV5BMjcxNDIzMDU1M15BMl5BanBnXkFtZTcwNDAxOTk4Mg@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Empties,2007,723,104,"A comic love story about a man who refuses to accept that old age is empty of love, meaning and value to society.",7.2,9864149
174045,2417712,"https://m.media-amazon.com/images/M/MV5BNTYxNzk5NzM3OV5BMl5BanBnXkFtZTgwMjEzOTc4MjI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Goon: Last of the Enforcers,2017,3946,101,A hockey player plagued by injuries is confronted with the possibility of retirement when a tough new player challenges his status as the league's top enforcer.,5.8,124875
174053,3973198,"https://m.media-amazon.com/images/M/MV5BMmY1YTVlZWItZDZiYS00OTNjLTg5NmMtZTc1YjFlN2Q2NTdiXkEyXkFqcGc@._V1_QL75_UY281_CR155,0,190,281_.jpg",Black Mirror: White Christmas,2014,3945,73,Three interconnected tales of technology run amok during the Christmas season are told by two men at a remote outpost in a frozen wilderness.,9.1,
174055,5013056,"https://m.media-amazon.com/images/M/MV5BZWU5ZjJkNTQtMzQwOS00ZGE4LWJkMWUtMGQ5YjdiM2FhYmRhXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Dunkirk,2017,1064,106,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",7.8,533696799
174141,0071203,"https://m.media-amazon.com/images/M/MV5BNjg5NmY1YjMtMjEyZS00MDA2LWI3MGYtNTk1MjFiYTY2NGFmXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Belladonna of Sadness,1973,3947,86,"After being raped by an evil feudal lord and subsequently getting vanished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge.",7.3,
174403,6840134,"https://m.media-amazon.com/images/M/MV5BOTUxNDY2MWMtM2M2Zi00NzNjLWIxNTctZTE1NGRiYThmYzUyXkEyXkFqcGc@._V1_QL75_UY281_CR8,0,190,281_.jpg",The Putin Interviews,2017,14,60,Academy Award-winning film-maker Oliver Stone interviews Russian president Vladimir Putin about divisive issues related to U.S.-Russia relations.,7.4,
174479,4289434,"https://m.media-amazon.com/images/M/MV5BNTNjZTYzNWQtNDFjYy00YzcyLWE1OTAtZWY4Njk4OTcwOTY3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Unedited Footage of a Bear,2014,3948,10,"Short film that starts as footage of a grizzly bear and is then interrupted by a commercial for a drug called ""Claridryl."" The protagonist talks about the drug. But it quickly becomes clear that something is very wrong.",7.7,
174551,0862766,"https://m.media-amazon.com/images/M/MV5BOWE5NWFhYjUtMTc1ZS00NGJmLWI2N2YtOGRiZDRjMzQxMjFlXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Obsession,1965,2244,95,"Three stories about Shurik - a young student. He fights against criminals, falls in love, confuses apartments, passes exams - he lives after all.",8.4,19314000
174681,6987652,"https://m.media-amazon.com/images/M/MV5BZTk4ZDBjZTktNTBkMi00YTRkLWEwNDAtNDUzOWE0OGQxY2RhXkEyXkFqcGc@._V1_QL75_UX190_CR0,12,190,281_.jpg","Oh, Hello: On Broadway",2017,3949,104,"Two delusional geriatrics reveal curious pasts, share a love of tuna and welcome a surprise guest in this filming of the popular comedy show.",7.7,
174727,4846232,"https://m.media-amazon.com/images/M/MV5BZTYwOTJmYmItYjA3MS00MGYyLTg3YjgtNDljM2U5MzgwNjNmXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Good Time,2017,3950,102,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",7.3,3274936
174737,0059049,"https://m.media-amazon.com/images/M/MV5BMTU0MzEzMDE4NF5BMl5BanBnXkFtZTgwMjgyMjgwMjE@._V1_QL75_UY281_CR7,0,190,281_.jpg",Don Camillo in Moscow,1965,3951,109,Priest Don Camillo blackmails his friendly rival Peppone into letting him join a Communist delegation visiting the Soviet Union.,6.9,
